time(s),ppg
13.308852000000002,-6.967132E7
13.317191000000001,-6.9707168E7
13.32553,-6.9725784E7
13.333869,-6.9790928E7
13.342208,-6.986504E7
13.350547000000002,-6.9937112E7
13.358886000000002,-7.0034E7
13.367225000000001,-7.0083584E7
13.375563,-7.0207584E7
13.383901999999999,-7.0253464E7
13.392241000000002,-7.0329984E7
13.400580000000001,-7.039944E7
13.408919000000001,-7.0514992E7
13.417258,-7.0526528E7
13.425597,-7.0647856E7
13.433935000000002,-7.0702048E7
13.442274000000001,-7.07972E7
13.450613,-7.0897808E7
13.458952,-7.09744E7
13.467291,-7.1038032E7
13.475629999999999,-7.110012E7
13.483968999999998,-7.118132E7
13.492308000000001,-7.1279888E7
13.500647,-7.1352448E7
13.508985,-7.1406112E7
13.517323999999999,-7.1464272E7
13.525662999999998,-7.1545208E7
13.534001999999997,-7.1541552E7
13.542341,-7.1607072E7
13.550680000000003,-7.1534656E7
13.559019000000003,-7.1345616E7
13.567358000000002,-7.1016352E7
13.575697000000002,-7.0614576E7
13.584035000000004,-7.0271704E7
13.592374000000003,-6.9860496E7
13.600713000000002,-6.9404712E7
13.609052000000002,-6.8973168E7
13.617391000000001,-6.8562312E7
13.62573,-6.8230192E7
13.634069,-6.8055456E7
13.642408000000003,-6.780032E7
13.650746000000002,-6.766792E7
13.659085000000001,-6.7519056E7
13.667424,-6.7443632E7
13.675763,-6.741272E7
13.684102000000003,-6.7426368E7
13.692441000000002,-6.7429104E7
13.700780000000002,-6.7707512E7
13.709118,-6.7766544E7
13.717458,-6.7965696E7
13.725796000000003,-6.7973144E7
13.734135000000002,-6.8007136E7
13.742474000000001,-6.806736E7
13.750813,-6.809272E7
13.759152,-6.8142312E7
13.767491,-6.81594E7
13.77583,-6.82208E7
13.784168000000001,-6.8357112E7
13.792507,-6.8413512E7
13.800846,-6.859352E7
13.809185,-6.872856E7
13.817523999999999,-6.883768E7
13.825862999999998,-6.8943656E7
13.834202000000001,-6.8944624E7
13.842541,-6.8940176E7
13.850878999999999,-6.896232E7
13.859217999999998,-6.8970256E7
13.867556999999998,-6.9001088E7
13.875896000000001,-6.9022736E7
13.884235,-6.9048408E7
13.892574,-6.9102816E7
13.900913,-6.9148928E7
13.909251999999999,-6.9195184E7
13.917590999999998,-6.9223304E7
13.925929000000004,-6.9255568E7
13.934268000000003,-6.9271136E7
13.942607000000002,-6.937496E7
13.950946000000002,-6.944936E7
13.959285000000001,-6.9543824E7
13.967624,-6.9647904E7
13.975963000000004,-6.9776416E7
13.984302000000003,-6.9880384E7
13.992641000000003,-7.000344E7
14.000979000000001,-7.0065968E7
14.009318,-7.0180408E7
14.017657,-7.0193056E7
14.025996000000003,-7.0319416E7
14.034335000000002,-7.0437296E7
14.042674000000002,-7.050184E7
14.051013000000001,-7.0685408E7
14.059352,-7.07388E7
14.067690000000002,-7.0810048E7
14.076029000000002,-7.0914944E7
14.084368000000001,-7.0969736E7
14.092707,-7.103292E7
14.101046,-7.108848E7
14.109385,-7.1089056E7
14.117723999999999,-7.111608E7
14.126063000000002,-7.1222432E7
14.134402000000001,-7.1270048E7
14.14274,-7.1362936E7
14.151079,-7.1394648E7
14.159417999999999,-7.1382704E7
14.167757000000002,-7.1304704E7
14.176096000000001,-7.1084496E7
14.184435,-7.0773296E7
14.192774,-7.0473592E7
14.201113,-7.0090296E7
14.209451000000001,-6.9653056E7
14.21779,-6.9193608E7
14.226129,-6.8703648E7
14.234468,-6.8339112E7
14.242806999999999,-6.80012E7
14.251145999999999,-6.7700928E7
14.259484999999998,-6.741952E7
14.267824000000001,-6.7270912E7
14.276163,-6.7125808E7
14.284501000000002,-6.7019912E7
14.292840000000002,-6.6946304E7
14.301179000000001,-6.6859784E7
14.309518,-6.6844148E7
14.317857000000004,-6.6881836E7
14.326196000000003,-6.6922224E7
14.334535000000002,-6.6941108E7
14.342874000000002,-6.6930928E7
14.351212,-6.6955388E7
14.359551000000003,-6.6957384E7
14.367890000000003,-6.6963876E7
14.376229000000002,-6.7012588E7
14.384568000000002,-6.7064792E7
14.392907000000001,-6.7174448E7
14.401246,-6.7255352E7
14.409585,-6.7393288E7
14.417923000000002,-6.7475368E7
14.426262000000001,-6.7650752E7
14.434601,-6.7710448E7
14.44294,-6.782096E7
14.451279,-6.7915272E7
14.459618000000003,-6.7918064E7
14.467957000000002,-6.7945128E7
14.476296000000001,-6.7939008E7
14.484635,-6.79444E7
14.492973,-6.7990712E7
14.501311999999999,-6.7981408E7
14.509651000000002,-6.800716E7
14.517990000000001,-6.7978392E7
14.526329,-6.8013272E7
14.534668,-6.8052864E7
14.543007,-6.8091632E7
14.551345999999999,-6.8141488E7
14.559684,-6.8228944E7
14.568023,-6.8303104E7
14.576362,-6.8386304E7
14.584700999999999,-6.8458976E7
14.593039999999998,-6.8520864E7
14.601378999999998,-6.8611928E7
14.609718,-6.8716544E7
14.618057,-6.8760288E7
14.626394999999999,-6.8850096E7
14.634733999999998,-6.8917624E7
14.643073000000001,-6.9016296E7
14.651412000000004,-6.9143776E7
14.659751000000004,-6.9275048E7
14.668090000000003,-6.9416608E7
14.676429000000002,-6.9515648E7
14.684767,-6.9597384E7
14.693107000000001,-6.9678448E7
14.701445000000003,-6.9751696E7
14.709784000000003,-6.9832776E7
14.718123000000002,-6.9879784E7
14.726462000000001,-6.9958248E7
14.734801000000001,-6.9988456E7
14.74314,-7.0124424E7
14.751478000000002,-7.018608E7
14.759817000000002,-7.0304416E7
14.768156000000001,-7.039012E7
14.776495,-7.0442376E7
14.784834,-7.0520656E7
14.793173,-7.0595224E7
14.801512000000002,-7.063752E7
14.809851000000002,-7.0617696E7
14.818190000000001,-7.0559008E7
14.826529,-7.0335272E7
14.834867,-6.9986256E7
14.843206000000002,-6.9640848E7
14.851545000000002,-6.9258864E7
14.859884000000001,-6.8818832E7
14.868223,-6.8328048E7
14.876562,-6.7870016E7
14.884901,-6.7478248E7
14.893239000000001,-6.708804E7
14.901578,-6.6793976E7
14.909917,-6.6519364E7
14.918256,-6.6286524E7
14.926594999999999,-6.6128608E7
14.934933999999998,-6.6017008E7
14.943273000000001,-6.5857228E7
14.951612,-6.5801056E7
14.959951,-6.5729888E7
14.96829,-6.5733268E7
14.976627999999998,-6.569868E7
14.984967000000001,-6.57049E7
14.993306,-6.573544E7
15.001645,-6.5752112E7
15.009984,-6.5737936E7
15.018323000000002,-6.573244E7
15.026662000000002,-6.5740216E7
15.035000000000004,-6.5795376E7
15.043339000000003,-6.5795368E7
15.051678000000003,-6.609704E7
15.060017000000002,-6.6181112E7
15.068356000000001,-6.6384688E7
15.076695,-6.6505288E7
15.085034,-6.6608448E7
15.093373000000003,-6.6736752E7
15.101711000000002,-6.6835964E7
15.110050000000001,-6.691068E7
15.118389,-6.6947344E7
15.126728,-6.6957292E7
15.135067000000003,-6.7088528E7
15.143406000000002,-6.7076528E7
15.151745000000002,-6.711512E7
15.160084000000001,-6.7125296E7
15.168422,-6.7126768E7
15.176762,-6.7083428E7
15.185100000000002,-6.713368E7
15.193439000000001,-6.7123776E7
15.201778000000001,-6.7168872E7
15.210117,-6.7207024E7
15.218456,-6.7284832E7
15.226795,-6.7338352E7
15.235134000000002,-6.7411328E7
15.243472,-6.7505856E7
15.251811,-6.7607296E7
15.26015,-6.7700904E7
15.268488999999999,-6.7805416E7
15.276827999999998,-6.7886384E7
15.285167000000001,-6.7936832E7
15.293506,-6.8005016E7
15.301845,-6.8111672E7
15.310182999999999,-6.8161032E7
15.318521999999998,-6.8304088E7
15.326861000000001,-6.8379616E7
15.3352,-6.8477952E7
15.343539,-6.8524448E7
15.351878,-6.864312E7
15.360216999999999,-6.8725304E7
15.368555999999998,-6.8874888E7
15.376894000000004,-6.895756E7
15.385233000000003,-6.9035088E7
15.393572000000002,-6.9163816E7
15.401911000000002,-6.9180848E7
15.410250000000001,-6.9265392E7
15.418589,-6.9346768E7
15.426928000000004,-6.9435096E7
15.435267000000003,-6.9271776E7
15.443606000000003,-6.936944E7
15.451945000000002,-6.919944E7
15.460283,-6.9273568E7
15.468622000000003,-6.9365248E7
15.476961000000003,-6.9422904E7
15.485300000000002,-6.9470208E7
15.493639000000002,-6.9540016E7
15.501978000000001,-6.95556E7
15.510317,-6.9605872E7
15.518655000000003,-6.9474528E7
15.526994000000002,-6.9255664E7
15.535333000000001,-6.8950912E7
15.543672,-6.8639824E7
15.552011,-6.824752E7
15.56035,-6.7800016E7
15.568689,-6.731536E7
15.577028000000002,-6.6858624E7
15.585367000000002,-6.6527864E7
15.593705,-6.6166744E7
15.602044,-6.5903636E7
15.610382999999999,-6.5719032E7
15.618722000000002,-6.5523512E7
15.627061000000001,-6.5395692E7
15.6354,-6.520876E7
15.643739,-6.513812E7
15.652078,-6.5275532E7
15.660416999999999,-6.5210312E7
15.668755,-6.54114E7
15.677094,-6.5370136E7
15.685433,-6.536724E7
15.693772,-6.5329952E7
15.702110999999999,-6.5335128E7
15.710449999999998,-6.532956E7
15.718789000000001,-6.5280016E7
15.727128,-6.5290336E7
15.735465999999999,-6.5274148E7
15.743805000000002,-6.5262144E7
15.752144000000001,-6.5270536E7
15.760483000000004,-6.5301724E7
15.768822000000004,-6.540904E7
15.777161000000003,-6.551632E7
15.785500000000003,-6.5597936E7
15.793839000000002,-6.5764264E7
15.802177,-6.582716E7
15.810516000000003,-6.5930804E7
15.818855000000003,-6.598334E7
15.827194000000002,-6.6024144E7
15.835533000000002,-6.6031056E7
15.843872000000001,-6.6033136E7
15.852211,-6.6017076E7
15.86055,-6.5977648E7
15.868889000000003,-6.5976904E7
15.877227000000001,-6.5995524E7
15.885566,-6.6024176E7
15.893905,-6.6079128E7
15.902244,-6.610944E7
15.910583000000003,-6.6160824E7
15.918922000000002,-6.624526E7
15.927261000000001,-6.6256128E7
15.935599,-6.6352912E7
15.943939,-6.6493884E7
15.952277000000002,-6.657918E7
15.960616000000002,-6.6657004E7
15.968955000000001,-6.6748684E7
15.977294,-6.681608E7
15.985633,-6.691044E7
15.993972,-6.6951592E7
16.00231,-6.7083308E7
16.010649,-6.7160304E7
16.018988,-6.7278872E7
16.027327,-6.7368264E7
16.035666,-6.7446536E7
16.044005,-6.7531376E7
16.052343999999998,-6.7685104E7
16.060683,-6.7784912E7
16.069022,-6.78836E7
16.077361,-6.7980336E7
16.085698999999998,-6.8062512E7
16.094037999999998,-6.8168992E7
16.102377,-6.8279568E7
16.110716,-6.83476E7
16.119055000000003,-6.8427056E7
16.127394000000002,-6.8520224E7
16.135733000000002,-6.863064E7
16.144071000000004,-6.8717648E7
16.152411,-6.8857496E7
16.160749000000003,-6.8981184E7
16.169088000000002,-6.9074112E7
16.177427,-6.911392E7
16.185766,-6.8969232E7
16.194105,-6.8986784E7
16.202444000000003,-6.8905176E7
16.210783000000003,-6.8990248E7
16.219122000000002,-6.9085072E7
16.22746,-6.9199832E7
16.235799,-6.9248856E7
16.244138000000003,-6.9298592E7
16.252477000000003,-6.9363232E7
16.260816000000002,-6.9421592E7
16.269155,-6.9486448E7
16.277494,-6.9562688E7
16.285832,-6.9713312E7
16.294171000000002,-6.9811176E7
16.30251,-6.9894096E7
16.310849,-6.9978E7
16.319188,-7.0055408E7
16.327527,-7.0064672E7
16.335866,-7.0131048E7
16.344205,-7.0126912E7
16.352543,-7.000912E7
16.360882,-6.9772952E7
16.369221,-6.9465248E7
16.37756,-6.920268E7
16.385899,-6.8817248E7
16.394238,-6.827672E7
16.402577,-6.7790848E7
16.410916,-6.7310016E7
16.419255,-6.6828984E7
16.427592999999998,-6.6427032E7
16.435932,-6.602242E7
16.444271,-6.5728816E7
16.45261,-6.5475924E7
16.460949,-6.526528E7
16.469288,-6.5010948E7
16.477627,-6.486156E7
16.485965999999998,-6.471896E7
16.494305000000004,-6.4504376E7
16.502643000000003,-6.4628772E7
16.510982000000002,-6.4499632E7
16.519321,-6.4648404E7
16.52766,-6.4525316E7
16.535999000000004,-6.4600104E7
16.544338000000003,-6.4460328E7
16.552677000000003,-6.4403116E7
16.561015,-6.4312144E7
16.569354,-6.432096E7
16.577693,-6.4260608E7
16.586032000000003,-6.4304328E7
16.594371000000002,-6.4361132E7
16.602710000000002,-6.4383648E7
16.611049,-6.4517696E7
16.619388,-6.4563768E7
16.627727,-6.4622896E7
16.636066,-6.4663768E7
16.644404,-6.478466E7
16.652743,-6.4842616E7
16.661082,-6.489956E7
16.669421,-6.4934228E7
16.67776,-6.4957556E7
16.686099000000002,-6.49286E7
16.694438,-6.4961232E7
16.702776,-6.4935844E7
16.711115,-6.4949752E7
16.719454,-6.4986236E7
16.727793000000002,-6.5049984E7
16.736132,-6.5062668E7
16.744471,-6.5166996E7
16.75281,-6.5204644E7
16.761149,-6.5199788E7
16.769488,-6.5259928E7
16.777826,-6.5284756E7
16.786165,-6.5312376E7
16.794504,-6.5425008E7
16.802843,-6.5468836E7
16.811182,-6.5545552E7
16.819520999999998,-6.56636E7
16.827859999999998,-6.5757976E7
16.836199,-6.5881104E7
16.844538,-6.60094E7
16.852876000000002,-6.6086864E7
16.861215,-6.623028E7
16.869554,-6.6315328E7
16.877893000000004,-6.6363464E7
16.886232000000003,-6.6514148E7
16.894571000000003,-6.6556236E7
16.902910000000002,-6.6647752E7
16.911248,-6.6696432E7
16.919587000000003,-6.684434E7
16.927926000000003,-6.6932128E7
16.936265000000002,-6.705956E7
16.944604,-6.7153528E7
16.952943,-6.7226304E7
16.961282,-6.7371504E7
16.969621,-6.7499472E7
16.977960000000003,-6.755088E7
16.986298,-6.76608E7
16.994637,-6.773224E7
17.002976,-6.7846528E7
17.011315,-6.7954392E7
17.019654000000003,-6.7808416E7
17.027993000000002,-6.790532E7
17.036332,-6.7745696E7
17.04467,-6.777812E7
17.053009,-6.7857952E7
17.061348,-6.7954208E7
17.069687000000002,-6.7973504E7
17.078026,-6.8036088E7
17.086365,-6.81868E7
17.094704,-6.8312144E7
17.103043,-6.841488E7
17.111382,-6.8504384E7
17.119721,-6.8584752E7
17.128059,-6.869316E7
17.136398,-6.8814472E7
17.144737,-6.8863184E7
17.153076,-6.8931504E7
17.161414999999998,-6.903856E7
17.169754,-6.906088E7
17.178093,-6.9183728E7
17.186431,-6.9267408E7
17.19477,-6.9361712E7
17.203108999999998,-6.9405264E7
17.211448000000004,-6.9494304E7
17.219787000000004,-6.940832E7
17.228126000000003,-6.9186648E7
17.236465000000003,-6.8924736E7
17.244804000000002,-6.8656448E7
17.253143,-6.8276128E7
17.261481000000003,-6.7840536E7
17.269820000000003,-6.7316896E7
17.278159000000002,-6.6855208E7
17.286498,-6.6404984E7
17.294837,-6.600776E7
17.303176,-6.563772E7
17.311515000000004,-6.5322752E7
17.319854000000003,-6.5117812E7
17.328192,-6.4884528E7
17.336531,-6.4699932E7
17.34487,-6.450588E7
17.353209,-6.4358624E7
17.361548000000003,-6.4247712E7
17.369887000000002,-6.4129516E7
17.378226,-6.4058408E7
17.386565,-6.4276964E7
17.394903,-6.417896E7
17.403242000000002,-6.435126E7
17.411581,-6.430448E7
17.41992,-6.42322E7
17.428259,-6.4156296E7
17.436598,-6.414972E7
17.444937,-6.415612E7
17.453276,-6.4140672E7
17.461615000000002,-6.421366E7
17.469953,-6.4254352E7
17.478292,-6.4391616E7
17.486631,-6.444808E7
17.49497,-6.4591992E7
17.503309,-6.4740652E7
17.511648,-6.479456E7
17.519987,-6.4900544E7
17.528326,-6.49263E7
17.536665,-6.4920488E7
17.545002999999998,-6.4933792E7
17.553342,-6.4933088E7
17.561681,-6.494872E7
17.57002,-6.496308E7
17.578359,-6.4903584E7
17.586698000000002,-6.4854E7
17.595037,-6.492984E7
17.603376000000004,-6.4945264E7
17.611714000000003,-6.4963692E7
17.620053000000002,-6.501592E7
17.628392,-6.5151132E7
17.636731,-6.521236E7
17.64507,-6.531974E7
17.653409000000003,-6.5462016E7
17.661748000000003,-6.5589324E7
17.670087000000002,-6.576008E7
17.678426,-6.5862256E7
17.686764,-6.5942168E7
17.695103000000003,-6.6047144E7
17.703442000000003,-6.6162464E7
17.711781000000002,-6.6246344E7
17.72012,-6.63048E7
17.728459,-6.6419344E7
17.736798,-6.6551664E7
17.745136000000002,-6.6653336E7
17.753475,-6.6734112E7
17.761814,-6.686076E7
17.770153,-6.699042E7
17.778492,-6.7054416E7
17.786831,-6.7197472E7
17.795170000000002,-6.7269168E7
17.803509000000002,-6.738592E7
17.811847,-6.7530384E7
17.820186,-6.737776E7
17.828525,-6.7449136E7
17.836864,-6.7375656E7
17.845203,-6.7466048E7
17.853542,-6.754316E7
17.861881,-6.7639768E7
17.87022,-6.7726696E7
17.878557999999998,-6.7809432E7
17.886898,-6.7875824E7
17.895236,-6.7997856E7
17.903575,-6.80826E7
17.911914,-6.8216432E7
17.920253,-6.8306832E7
17.928592,-6.8421776E7
17.936930999999998,-6.8537056E7
17.94527,-6.861956E7
17.953608000000003,-6.8721776E7
17.961947000000002,-6.8867008E7
17.970286,-6.88906E7
17.978625,-6.900168E7
17.986964000000004,-6.909408E7
17.995303000000003,-6.9158E7
18.003642000000003,-6.9284928E7
18.011981000000002,-6.9381488E7
18.020319,-6.95166E7
18.028658000000004,-6.9606416E7
18.036997000000003,-6.9654336E7
18.045336000000002,-6.9843344E7
18.053675000000002,-6.9934576E7
18.062014,-7.0048736E7
18.070353,-7.0158432E7
18.078692,-7.0169376E7
18.087031000000003,-6.9889424E7
18.095370000000003,-6.9707856E7
18.103708,-6.9147712E7
18.112047,-6.8930936E7
18.120386,-6.8567552E7
18.128725,-6.8204864E7
18.137064000000002,-6.7782864E7
18.145403,-6.7272528E7
18.153742,-6.6845072E7
18.162081,-6.6505596E7
18.170419,-6.615792E7
18.178758000000002,-6.5883136E7
18.187097,-6.5612548E7
18.195436,-6.5501316E7
18.203775,-6.5315428E7
18.212114,-6.52628E7
18.220453,-6.5432904E7
18.228792,-6.5416188E7
18.237131,-6.5608432E7
18.245469,-6.5568392E7
18.253808,-6.5600556E7
18.262147,-6.5544644E7
18.270486,-6.5583588E7
18.278825,-6.561268E7
18.287164,-6.5604064E7
18.295503,-6.5607368E7
18.303841,-6.5705568E7
18.31218,-6.5678168E7
18.320519,-6.5798264E7
18.328858000000004,-6.5821984E7
18.337197000000003,-6.5881656E7
18.345536000000003,-6.5939312E7
18.353875000000002,-6.6079844E7
18.362214,-6.6163564E7
18.370552000000004,-6.6317452E7
18.378891000000003,-6.6411908E7
18.387230000000002,-6.6497116E7
18.395569000000002,-6.6594648E7
18.403908,-6.6636032E7
18.412247,-6.6686036E7
18.420586,-6.6690696E7
18.428925000000003,-6.6728528E7
18.437263,-6.6782536E7
18.445603000000002,-6.6835724E7
18.453941,-6.6914888E7
18.46228,-6.6971456E7
18.470619000000003,-6.7090884E7
18.478958000000002,-6.7146104E7
18.487297,-6.7177664E7
18.495636,-6.7208416E7
18.503975,-6.7333448E7
18.512313000000002,-6.7429024E7
18.520652000000002,-6.7474584E7
18.528991,-6.7614784E7
18.53733,-6.7692784E7
18.545669,-6.7789608E7
18.554008,-6.785032E7
18.562347,-6.800344E7
18.570686000000002,-6.812576E7
18.579025,-6.8217432E7
18.587363,-6.8384608E7
18.595702,-6.8472848E7
18.604041,-6.8612624E7
18.612379999999998,-6.87608E7
18.620719,-6.8863584E7
18.629058,-6.9007248E7
18.637397,-6.9101464E7
18.645736,-6.9189952E7
18.654073999999998,-6.928328E7
18.662413,-6.9373584E7
18.670752,-6.9477344E7
18.679091,-6.9610224E7
18.687430000000003,-6.9716752E7
18.695769000000002,-6.9798624E7
18.704108,-6.9837184E7
18.712447,-6.992056E7
18.720786000000004,-6.9684824E7
18.729124000000002,-6.9766136E7
18.737463,-6.963916E7
18.745802,-6.97132E7
18.754141,-6.9809416E7
18.762480000000004,-6.9879096E7
18.770819000000003,-6.989324E7
18.779158000000002,-6.9950752E7
18.787497000000002,-7.0021048E7
18.795835,-7.006288E7
18.804174000000003,-7.01268E7
18.812513000000003,-7.0179736E7
18.820852000000002,-7.0293728E7
18.829191,-7.0408288E7
18.83753,-7.0476896E7
18.845869,-7.0573376E7
18.854207000000002,-7.0630128E7
18.862547000000003,-7.0693936E7
18.870885,-7.0804096E7
18.879224,-7.0818112E7
18.887563,-7.0898448E7
18.895902,-7.0949328E7
18.904241,-7.0930056E7
18.912580000000002,-7.0810728E7
18.920919,-7.0606168E7
18.929257,-7.030768E7
18.937596,-7.0065128E7
18.945935,-6.970248E7
18.954274,-6.9285312E7
18.962613,-6.8920912E7
18.970952,-6.8450832E7
18.979291,-6.8061536E7
18.98763,-6.775988E7
18.995968,-6.7483664E7
19.004307,-6.7288624E7
19.012646,-6.7164248E7
19.020985,-6.7039532E7
19.029324,-6.7030612E7
19.037663,-6.6973568E7
19.046001999999998,-6.6968352E7
19.054341,-6.6963828E7
19.062680000000004,-6.6905376E7
19.071018000000002,-6.6930288E7
19.079357,-6.6884028E7
19.087696,-6.692586E7
19.096035,-6.691182E7
19.104374000000004,-6.6925604E7
19.112713000000003,-6.6979288E7
19.121052000000002,-6.7044288E7
19.129391000000002,-6.7144624E7
19.137729,-6.724212E7
19.146068000000003,-6.73472E7
19.154407000000003,-6.740944E7
19.162746000000002,-6.7594384E7
19.171085,-6.761852E7
19.179424,-6.7697952E7
19.187763,-6.7761344E7
19.196102,-6.7866208E7
19.20444,-6.7930944E7
19.212779,-6.7946768E7
19.221118,-6.7945768E7
19.229457,-6.797E7
19.237796,-6.796512E7
19.246135000000002,-6.7954576E7
19.254474000000002,-6.8002792E7
19.262813,-6.8002656E7
19.271152,-6.8021664E7
19.279491,-6.806056E7
19.287829000000002,-6.8084464E7
19.296168,-6.8125848E7
19.304507,-6.8221072E7
19.312846,-6.8308192E7
19.321185,-6.8419392E7
19.329524,-6.8451184E7
19.337862,-6.8536704E7
19.346201,-6.8618016E7
19.35454,-6.8707568E7
19.362879,-6.8792296E7
19.371218,-6.8858752E7
19.379557,-6.896656E7
19.387895999999998,-6.9072352E7
19.396235,-6.9164632E7
19.404574,-6.9285368E7
19.412912000000002,-6.939456E7
19.421251,-6.9477224E7
19.42959,-6.9542016E7
19.437929000000004,-6.9686472E7
19.446268000000003,-6.977368E7
19.454607000000003,-6.9896528E7
19.462946000000002,-6.998568E7
19.471285,-7.0111048E7
19.479624,-7.0207224E7
19.487962000000003,-7.0312384E7
19.496301000000003,-7.0436272E7
19.504640000000002,-7.0488864E7
19.512979,-7.0627744E7
19.521318,-7.0751448E7
19.529657,-7.0837376E7
19.537996000000003,-7.090188E7
19.546335000000003,-7.099968E7
19.554673,-7.1030912E7
19.563012,-7.1129224E7
19.571351,-7.1193104E7
19.57969,-7.1222952E7
19.588029000000002,-7.1306624E7
19.596368000000002,-7.1392184E7
19.604707,-7.15004E7
19.613046,-7.1584224E7
19.621385,-7.1711024E7
19.629723000000002,-7.1828224E7
19.638062,-7.1944632E7
19.646401,-7.1958656E7
19.65474,-7.2072E7
19.663079,-7.2168552E7
19.671418,-7.2214632E7
19.679757,-7.217916E7
19.688096,-7.2136896E7
19.696434,-7.19098E7
19.704773,-7.1664208E7
19.713112,-7.136344E7
19.721451,-7.103604E7
19.72979,-7.0717808E7
19.738129,-7.0327952E7
19.746468,-6.9932272E7
19.754807,-6.952824E7
19.763146,-6.9213728E7
19.771484,-6.8897088E7
19.779823000000004,-6.8668672E7
19.788162000000003,-6.845708E7
19.796501000000003,-6.8268848E7
19.804840000000002,-6.8155216E7
19.813179,-6.8101616E7
19.821518,-6.80644E7
19.829856000000003,-6.8114912E7
19.838195000000002,-6.8099712E7
19.846534000000002,-6.8151888E7
19.854873,-6.816176E7
19.863212,-6.814552E7
19.871551,-6.8222768E7
19.879890000000003,-6.8254368E7
19.888229000000003,-6.8299888E7
19.896568000000002,-6.8372048E7
19.904907,-6.8507696E7
19.913245,-6.8592016E7
19.921584000000003,-6.870564E7
19.929923000000002,-6.8824352E7
19.938262,-6.8919232E7
19.946601,-6.905788E7
19.95494,-6.9160432E7
19.963278000000003,-6.922512E7
19.971617000000002,-6.93108E7
19.979956,-6.9325272E7
19.988295,-6.9412672E7
19.996634,-6.9383776E7
20.004973,-6.938268E7
20.013312,-6.9384248E7
20.021651000000002,-6.9419296E7
20.02999,-6.9413312E7
20.038328,-6.9456416E7
20.046667,-6.9535264E7
20.055006,-6.9559472E7
20.063345,-6.9603456E7
20.071684,-6.9667888E7
20.080023,-6.9716472E7
20.088362,-6.9771376E7
20.096701,-6.9817704E7
20.105038999999998,-6.9927864E7
20.113379,-6.9984928E7
20.121717,-7.0094624E7
20.130056,-7.0232872E7
20.138395,-7.0278224E7
20.146734,-7.0413672E7
20.155073,-7.0459768E7
20.163412,-7.0579736E7
20.171751000000004,-7.063548E7
20.180089000000002,-7.0741024E7
20.188428000000002,-7.0798336E7
20.196767,-7.0900968E7
20.205106,-7.0963976E7
20.213445000000004,-7.1050992E7
20.221784000000003,-7.113556E7
20.230123000000003,-7.1250896E7
20.238462000000002,-7.1349976E7
20.246801,-7.1426952E7
20.255139000000003,-7.1501008E7
20.263478000000003,-7.158728E7
20.271817000000002,-7.1630576E7
20.280156,-7.1710744E7
20.288495,-7.1731648E7
20.296834,-7.179588E7
20.305173,-7.183416E7
20.313511000000002,-7.1857872E7
20.32185,-7.1908544E7
20.330189,-7.2011552E7
20.338528,-7.2082704E7
20.346867,-7.2217424E7
20.355206,-7.23216E7
20.363545000000002,-7.2383248E7
20.371884,-7.2507024E7
20.380223,-7.2549696E7
20.388561,-7.2581368E7
20.3969,-7.2609176E7
20.405239,-7.2633552E7
20.413578,-7.263032E7
20.421917,-7.265652E7
20.430256,-7.2598128E7
20.438595,-7.2372304E7
20.446934,-7.2096272E7
20.455272,-7.1874216E7
20.463611,-7.1528272E7
20.47195,-7.113352E7
20.480289,-7.0747232E7
20.488628,-7.025224E7
20.496966999999998,-6.9909512E7
20.505306,-6.9556544E7
20.513645,-6.9291248E7
20.521984,-6.9123808E7
20.530322,-6.892752E7
20.538661,-6.8790288E7
20.547000000000004,-6.866828E7
20.555339000000004,-6.862176E7
20.563678000000003,-6.8579984E7
20.572017000000002,-6.853944E7
20.580356000000002,-6.8542192E7
20.588695,-6.8539472E7
20.597033000000003,-6.8520264E7
20.605372000000003,-6.8486096E7
20.613711000000002,-6.8507424E7
20.62205,-6.8485744E7
20.630389,-6.8557016E7
20.638728,-6.8555264E7
20.647067,-6.8621496E7
20.655406000000003,-6.874504E7
20.663745000000002,-6.8828616E7
20.672083,-6.8909304E7
20.680422,-6.8975392E7
20.688761,-6.9033888E7
20.697100000000002,-6.9061336E7
20.705439000000002,-6.9145856E7
20.713778,-6.9151384E7
20.722117,-6.9219024E7
20.730456,-6.9207736E7
20.738794000000002,-6.9203936E7
20.747133,-6.9141784E7
20.755472,-6.9161928E7
20.763811,-6.9135968E7
20.77215,-6.9121776E7
20.780489,-6.9151584E7
20.788828,-6.9187568E7
20.797167,-6.9224144E7
20.805506,-6.9315264E7
20.813844,-6.9427592E7
20.822183,-6.9542976E7
20.830522,-6.9605984E7
20.838860999999998,-6.9728784E7
20.8472,-6.9800768E7
20.855539,-6.9890024E7
20.863878,-7.0002352E7
20.872215999999998,-7.0115424E7
20.880555,-7.0239152E7
20.888894000000004,-7.0335968E7
20.897233000000003,-7.0472016E7
20.905572000000003,-7.0593896E7
20.913911000000002,-7.0757384E7
20.922250000000002,-7.0885848E7
20.930589,-7.0971104E7
20.938927000000003,-7.1048416E7
20.947266000000003,-7.11744E7
20.955605000000002,-7.1276992E7
20.963944,-7.1338192E7
20.972283,-7.1475984E7
20.980622,-7.1574E7
20.988961000000003,-7.1678E7
20.997300000000003,-7.1804192E7
21.005639000000002,-7.1894544E7
21.013977,-7.1977408E7
21.022316,-7.197228E7
21.030655000000003,-7.2049768E7
